2026-01-15 10:32:00,LINK/EUR,11.97,11.97,11.97,11.97,1.67,71.91,0.19,0.00,11.95,0,1000.00
2026-01-15 10:33:00,XBT/EUR,83212.80,83222.10,83194.60,83221.70,1.06,76.07,3.42,3.79,82965.21,0,1000.00
2026-01-15 10:33:00,ETH/EUR,2875.34,2876.01,2875.34,2875.78,0.69,72.77,0.58,1.03,2859.81,0,1000.00
2026-01-15 10:32:00,BNB/EUR,808.49,808.49,808.49,808.49,0.00,36.88,0.02,0.00,807.18,0,1000.00
2026-01-15 10:33:00,XRP/EUR,1.81,1.81,1.81,1.81,1019.52,56.17,0.85,0.45,1.80,0,1000.00
2026-01-15 10:33:00,LINK/EUR,11.99,11.99,11.99,11.99,15.82,76.72,1.68,1.87,11.95,0,1000.00
2026-01-15 10:35:00,XBT/EUR,83223.70,83234.50,83216.10,83218.00,0.03,72.47,0.10,0.15,82969.93,0,1000.00
2026-01-15 10:35:00,SOL/EUR,124.86,124.86,124.81,124.81,12.86,66.67,0.48,0.43,124.37,0,1000.00
2026-01-15 10:35:00,ETH/EUR,2877.57,2877.87,2876.91,2876.91,0.23,71.42,0.10,0.15,2860.22,0,1000.00
2026-01-15 10:35:00,ADA/EUR,0.35,0.35,0.35,0.35,72.36,60.43,0.19,0.00,0.35,0,1000.00
2026-01-15 10:36:00,XBT/EUR,83216.20,83231.00,83216.10,83225.30,0.25,80.02,0.80,1.54,82973.36,0,1000.00
2026-01-15 10:36:00,ADA/EUR,0.35,0.35,0.35,0.35,374.70,56.46,0.94,3.78,0.35,0,1000.00
2026-01-15 10:36:00,SOL/EUR,124.82,124.88,124.82,124.88,1.29,73.86,0.05,0.04,124.38,0,1000.00
2026-01-15 10:36:00,ETH/EUR,2877.25,2877.64,2877.17,2877.17,2.84,73.47,1.16,3.45,2860.41,0,1000.00
2026-01-15 10:35:00,AVAX/EUR,12.36,12.36,12.36,12.36,15.83,41.67,0.54,0.00,12.33,0,1000.00
2026-01-15 10:36:00,XRP/EUR,1.81,1.81,1.81,1.81,585.39,61.80,0.50,0.73,1.81,0,1000.00
2026-01-15 10:37:00,AVAX/EUR,12.36,12.37,12.36,12.37,22.35,46.15,0.74,0.15,12.33,0,1000.00
2026-01-15 10:37:00,ETH/EUR,2878.90,2882.46,2878.35,2882.05,19.81,78.79,5.77,2.25,2860.61,0,1000.00
2026-01-15 10:37:00,ADA/EUR,0.35,0.35,0.35,0.35,70402.33,71.63,18.07,1.62,0.35,0,1000.00
2026-01-15 10:37:00,XRP/EUR,1.81,1.81,1.81,1.81,317.95,74.80,0.27,0.08,1.81,0,1000.00
2026-01-15 10:37:00,DOT/EUR,1.89,1.89,1.89,1.89,6.09,89.66,0.03,0.00,1.88,0,1000.00
2026-01-15 10:37:00,XBT/EUR,83216.10,83299.50,83216.10,83276.90,1.24,81.74,3.33,1.26,82976.51,0,1000.00
2026-01-15 10:37:00,SOL/EUR,124.89,125.04,124.89,124.99,289.60,75.00,7.12,2.61,124.39,0,1000.00
2026-01-15 10:37:00,LINK/EUR,12.00,12.01,12.00,12.01,19.30,78.18,1.41,0.16,11.95,0,1000.00
2026-01-15 10:38:00,ETH/EUR,2878.93,2887.13,2878.93,2887.08,22.80,81.15,5.01,1.23,2860.84,0,1000.00
2026-01-15 10:38:00,XBT/EUR,83257.00,83285.50,83257.00,83283.40,0.06,82.11,0.17,0.19,82979.25,0,1000.00
2026-01-15 10:38:00,XRP/EUR,1.81,1.81,1.81,1.81,4741.43,75.02,3.32,1.20,1.81,0,1000.00
2026-01-15 10:38:00,AVAX/EUR,12.36,12.37,12.36,12.37,274.86,46.15,6.25,1.56,12.33,0,1000.00
2026-01-15 10:38:00,ADA/EUR,0.35,0.35,0.35,0.35,14829.66,74.65,3.22,0.94,0.35,0,1000.00
2026-01-15 10:38:00,DOT/EUR,1.89,1.89,1.88,1.88,565.32,80.41,2.77,2.01,1.88,0,1000.00
2026-01-15 10:38:00,SOL/EUR,125.05,125.11,125.05,125.11,143.98,75.53,3.03,2.85,124.39,0,1000.00
2026-01-15 10:39:00,XRP/EUR,1.81,1.81,1.81,1.81,187.32,76.95,0.13,0.11,1.81,0,1000.00
2026-01-15 10:39:00,XBT/EUR,83300.00,83361.50,83276.50,83361.50,0.45,80.63,1.18,0.47,82981.91,0,1000.00
2026-01-15 10:39:00,SOL/EUR,125.12,125.22,125.12,125.22,2.48,73.56,0.05,0.03,124.40,0,1000.00
2026-01-15 10:39:00,ETH/EUR,2887.11,2888.94,2886.09,2888.94,12.77,79.20,2.48,1.79,2861.11,0,1000.00
2026-01-15 10:39:00,AVAX/EUR,12.38,12.38,12.38,12.38,15.31,53.85,0.34,0.00,12.33,0,1000.00
2026-01-15 10:39:00,ADA/EUR,0.35,0.35,0.35,0.35,143.78,67.83,0.03,0.00,0.35,0,1000.00
2026-01-15 10:39:00,DOT/EUR,1.89,1.89,1.89,1.89,12.82,91.03,0.08,0.00,1.88,0,1000.00
2026-01-15 10:40:00,XBT/EUR,83348.50,83352.80,83321.40,83344.10,0.12,74.72,0.32,0.35,82985.71,0,1000.00
2026-01-15 10:40:00,AVAX/EUR,12.39,12.39,12.38,12.39,7.58,45.45,0.17,0.05,12.33,0,1000.00
2026-01-15 10:39:00,BNB/EUR,809.38,809.38,809.38,809.38,0.01,52.50,0.12,0.00,807.26,0,1000.00
2026-01-15 10:40:00,SOL/EUR,125.21,125.23,125.17,125.23,78.44,73.56,1.54,1.56,124.41,0,1000.00
2026-01-15 10:40:00,ETH/EUR,2887.94,2891.35,2887.94,2891.35,19.89,81.05,3.35,2.09,2861.47,0,1000.00
2026-01-15 10:40:00,ADA/EUR,0.35,0.35,0.35,0.35,5260.61,73.48,1.08,0.62,0.35,0,1000.00
2026-01-15 10:38:00,LINK/EUR,12.02,12.02,12.02,12.02,32.87,80.95,2.15,0.00,11.95,0,1000.00
2026-01-15 10:40:00,XRP/EUR,1.81,1.82,1.81,1.82,941.59,76.68,0.64,0.20,1.81,0,1000.00
2026-01-15 10:41:00,ETH/EUR,2891.35,2895.00,2891.35,2892.04,41.56,80.54,5.19,3.22,2861.80,0,1000.00
2026-01-15 10:41:00,XRP/EUR,1.82,1.82,1.82,1.82,1.00,78.43,0.00,0.00,1.81,0,940.00
2026-01-15 10:41:00,XBT/EUR,83337.70,83390.20,83337.70,83372.70,0.12,75.93,0.32,0.22,82989.56,0,940.00
2026-01-15 10:41:00,SOL/EUR,125.25,125.43,125.25,125.30,30.73,79.78,0.59,0.22,124.42,0,940.00
2026-01-15 10:41:00,ADA/EUR,0.35,0.35,0.35,0.35,328.84,74.29,0.07,0.10,0.35,0,940.00
2026-01-15 10:41:00,AVAX/EUR,12.40,12.40,12.40,12.40,416.79,45.45,6.35,0.00,12.33,0,940.00
2026-01-15 10:41:00,LINK/EUR,12.05,12.05,12.05,12.05,3.17,85.77,0.21,0.00,11.95,0,940.00
2026-01-15 10:42:00,XBT/EUR,83370.10,83433.50,83335.00,83433.50,0.82,81.27,2.30,0.94,82995.85,0,940.00
2026-01-15 10:42:00,SOL/EUR,125.37,125.40,125.24,125.40,9.46,81.25,0.18,0.08,124.43,0,940.00
2026-01-15 10:42:00,ADA/EUR,0.35,0.35,0.35,0.35,147.60,84.37,0.03,0.01,0.35,0,940.00
2026-01-15 10:42:00,ETH/EUR,2892.04,2894.33,2890.21,2894.33,17.70,82.33,1.99,1.17,2862.20,1,940.00
2026-01-15 10:42:00,XRP/EUR,1.82,1.82,1.82,1.82,2041.35,80.07,1.31,0.53,1.81,0,940.00
2026-01-15 10:42:00,AVAX/EUR,12.40,12.42,12.40,12.42,109.87,53.85,1.55,0.31,12.33,0,940.00
2026-01-15 10:43:00,XBT/EUR,83433.70,83440.50,83402.80,83438.00,0.15,83.48,0.43,0.47,82998.37,0,940.00
2026-01-15 10:43:00,ADA/EUR,0.35,0.35,0.35,0.35,8547.23,80.76,1.60,1.18,0.35,0,940.00
2026-01-15 10:42:00,LINK/EUR,12.07,12.07,12.07,12.07,0.83,86.76,0.06,0.00,11.95,0,940.00
2026-01-15 10:43:00,SOL/EUR,125.42,125.46,125.39,125.46,20.13,81.82,0.42,0.46,124.44,0,940.00
2026-01-15 10:43:00,XRP/EUR,1.82,1.82,1.82,1.82,463.88,79.45,0.46,5.44,1.81,0,940.00
2026-01-15 10:43:00,ETH/EUR,2894.66,2895.29,2893.18,2895.29,15.11,84.55,1.57,1.85,2862.54,1,940.00
2026-01-15 10:43:00,AVAX/EUR,12.41,12.41,12.41,12.41,15.82,53.85,0.22,0.00,12.33,0,940.00
2026-01-15 10:40:00,DOT/EUR,1.89,1.89,1.89,1.89,75.20,92.07,0.48,0.57,1.88,0,940.00
2026-01-15 10:44:00,ETH/EUR,2894.89,2895.81,2894.89,2895.81,4.46,96.56,0.46,1.21,2862.82,1,940.00
2026-01-15 10:44:00,XBT/EUR,83427.10,83437.90,83405.60,83434.50,0.13,91.25,0.37,0.46,83002.70,0,940.00
2026-01-15 10:44:00,SOL/EUR,125.38,125.44,125.38,125.42,2.84,83.51,0.06,0.08,124.45,0,940.00
2026-01-15 10:44:00,XRP/EUR,1.82,1.82,1.82,1.82,307.63,79.54,0.30,0.32,1.81,0,940.00
2026-01-15 10:44:00,LINK/EUR,12.07,12.08,12.07,12.08,6.14,87.81,0.40,0.07,11.95,0,940.00
2026-01-15 10:45:00,ETH/EUR,2895.81,2895.98,2892.56,2892.56,2.74,83.56,0.28,0.20,2863.09,1,940.00
2026-01-15 10:45:00,SOL/EUR,125.42,125.42,125.36,125.39,16.90,79.35,0.35,0.42,124.46,0,940.00
2026-01-15 10:45:00,XBT/EUR,83437.90,83437.90,83387.30,83387.30,0.23,77.49,0.71,0.54,83004.24,0,940.00
2026-01-15 10:45:00,LINK/EUR,12.08,12.08,12.07,12.07,21.62,79.55,1.36,0.48,11.96,0,940.00
2026-01-15 10:44:00,AVAX/EUR,12.41,12.41,12.41,12.41,0.38,53.85,0.01,0.00,12.33,0,940.00
2026-01-15 10:44:00,DOT/EUR,1.90,1.90,1.90,1.90,5.11,93.72,0.03,0.00,1.88,0,940.00
2026-01-15 10:44:00,ADA/EUR,0.35,0.35,0.35,0.35,554.86,89.18,0.10,0.33,0.35,0,940.00
2026-01-15 10:41:00,BNB/EUR,810.21,810.21,810.21,810.21,0.00,61.40,0.01,0.00,807.29,0,940.00
2026-01-15 10:45:00,XRP/EUR,1.82,1.82,1.82,1.82,508.73,93.98,0.48,1.16,1.81,0,940.00
2026-01-15 10:46:00,XBT/EUR,83382.00,83397.20,83371.70,83386.00,0.08,76.05,0.27,0.41,83010.05,0,940.00
2026-01-15 10:46:00,SOL/EUR,125.35,125.36,125.23,125.24,161.60,72.28,3.25,1.93,124.46,0,940.00
2026-01-15 10:46:00,ETH/EUR,2892.12,2892.41,2889.77,2891.46,0.48,80.15,0.05,0.05,2863.47,1,940.00
2026-01-15 10:46:00,AVAX/EUR,12.39,12.39,12.39,12.39,48.49,58.33,0.65,0.00,12.33,0,940.00
2026-01-15 10:46:00,XRP/EUR,1.82,1.82,1.82,1.82,1087.74,91.16,1.00,29.01,1.81,0,940.00
2026-01-15 10:46:00,BNB/EUR,809.64,809.64,809.64,809.64,1.20,61.12,13.04,0.00,807.31,0,940.00
2026-01-15 10:47:00,XBT/EUR,83390.80,83390.80,83376.90,83380.10,0.14,74.47,0.45,1.21,83013.73,0,940.00
2026-01-15 10:47:00,ETH/EUR,2891.39,2891.57,2891.39,2891.57,1.76,78.65,0.18,2.44,2863.74,1,940.00
2026-01-15 10:47:00,SOL/EUR,125.23,125.23,125.19,125.20,2.73,67.01,0.06,0.11,124.47,0,940.00
